Robot Point x, Robot Point y, Angle, Velocity Point x, Velocity Point y, Objective Point X, Objective Point Y, TIME
125,671548, 60,450657, -2,296953, 58,092834, 63,824595, 124,258419, 80,311105, 33285,000000 
126,658074, 61,518591, -2,341049, 57,709626, 65,776432, 124,258419, 80,311105, 33299,000000 
127,571410, 62,418992, -2,394242, 57,464202, 67,376898, 124,258419, 80,311105, 33313,000000 
128,390491, 63,139317, -2,452537, 55,347420, 66,261175, 134,359360, 65,045277, 33336,000000 
129,077270, 63,678275, -2,509077, 54,783210, 66,612557, 135,430392, 65,868688, 33355,000000 
129,621779, 64,064817, -2,564690, 51,973836, 63,963126, 136,410425, 66,738748, 33374,000000 
130,012021, 64,315352, -2,619489, 50,405146, 62,647007, 137,453170, 67,569895, 33387,000000 
130,235638, 64,445888, -2,673606, 48,210022, 60,461575, 138,495771, 68,409392, 33399,000000 
130,311415, 64,488852, -2,739373, 45,323940, 57,326980, 139,525321, 69,256464, 33414,000000 
130,292989, 64,485287, -2,829394, 41,981503, 53,427975, 140,535587, 70,106280, 33432,000000 
130,280501, 64,482606, -2,938502, 38,579543, 48,999459, 141,521118, 70,953952, 33451,000000 
130,289765, 64,483935, -3,053360, 35,916068, 44,994572, 142,550453, 71,801021, 33459,000000 
130,332094, 64,485219, 3,115462, 33,257465, 40,525263, 143,541869, 72,644139, 33480,000000 
130,407067, 64,479035, 3,001595, 30,652899, 35,876548, 144,502117, 73,479023, 33502,000000 
130,513007, 64,458069, 2,888199, 29,076549, 32,220483, 137,917621, 74,942450, 33515,000000 
130,647038, 64,415391, 2,775228, 27,021973, 27,904294, 138,054950, 75,366224, 33535,000000 
130,743481, 64,373612, 2,689282, 25,007019, 23,983851, 138,104257, 75,749998, 33546,000000 
130,765593, 64,361899, 2,648558, 21,776019, 19,536731, 138,091408, 76,088776, 33567,000000 
130,781888, 64,352422, 2,626236, 18,425183, 15,338758, 138,056148, 76,422487, 33593,000000 
130,826551, 64,326394, 2,604322, 16,261838, 12,226300, 138,012483, 76,800669, 33602,000000 
130,898742, 64,282324, 2,582816, 13,008184, 8,477710, 137,980101, 77,116125, 33625,000000 
130,997698, 64,219002, 2,561716, 10,227724, 5,373163, 137,960387, 77,426695, 33648,000000 
131,122649, 64,135314, 2,541022, 8,304430, 3,027346, 137,755510, 78,562588, 33665,000000 
131,272817, 64,030212, 2,520735, 6,734805, 1,079563, 137,781675, 78,810516, 33681,000000 
131,447417, 63,902707, 2,500855, 5,582991, -0,495747, 137,840112, 79,056009, 33701,000000 
131,645662, 63,751865, 2,481385, 4,980611, -1,717947, 137,929877, 79,312976, 33715,000000 
131,865417, 63,577906, 2,463050, 4,908975, -2,614403, 138,056335, 79,572265, 33731,000000 
132,099887, 63,385914, 2,449345, 5,322834, -3,282553, 138,218657, 79,842364, 33750,000000 
132,314411, 63,208192, 2,458021, 5,980537, -3,778389, 138,416966, 80,126355, 33770,000000 
132,536326, 63,030093, 2,476295, 6,674039, -4,297375, 138,652834, 80,421013, 33789,000000 
132,729847, 62,883088, 2,522945, 7,155667, -4,694566, 138,931728, 80,710416, 33800,000000 
132,863269, 62,792474, 2,560295, 7,624022, -5,098629, 139,241492, 81,027265, 33812,000000 
79,124313, 41,936135, 2,579477, -156,349859, -68,728354, 128,634636, 63,215350, 33830,000000 
79,237451, 41,867949, 2,598657, -149,491418, -65,860407, 128,634636, 63,215350, 33858,000000 
79,804807, 41,542202, 2,628302, -147,797183, -66,491828, 128,634636, 63,215350, 33879,000000 
80,323982, 41,255253, 2,637615, -143,237213, -65,677154, 128,634636, 63,215350, 33898,000000 
80,896584, 40,943918, 2,646916, -140,872905, -66,152490, 128,634636, 63,215350, 33921,000000 
81,512108, 40,615958, 2,656849, -140,369743, -67,625254, 128,634636, 63,215350, 33944,000000 
82,161479, 40,278004, 2,666696, -136,316728, -67,362437, 128,634636, 63,215350, 33959,000000 
82,843549, 39,931312, 2,676099, -139,290412, -70,582645, 128,634636, 63,215350, 33970,000000 
83,558297, 39,576233, 2,685054, -142,034134, -73,780746, 128,634636, 63,215350, 33982,000000 
84,305740, 39,213020, 2,693577, -141,869419, -75,522103, 128,634636, 63,215350, 33995,000000 
85,085906, 38,841891, 2,701692, -130,471498, -71,153450, 128,634636, 63,215350, 34035,000000 
85,898821, 38,463041, 2,709410, -130,511737, -72,893028, 128,634636, 63,215350, 34050,000000 
86,744501, 38,076632, 2,716726, -125,422236, -71,718527, 128,634636, 63,215350, 34073,000000 
87,622944, 37,682781, 2,723619, -126,046933, -73,775285, 128,634636, 63,215350, 34082,000000 
89,477990, 36,872907, 2,736078, -116,453271, -72,439911, 128,634636, 63,215350, 34116,000000 
90,454489, 36,456849, 2,741664, -117,584050, -75,144220, 128,634636, 63,215350, 34126,000000 
91,463563, 36,033314, 2,746845, -112,837262, -74,166976, 128,634636, 63,215350, 34153,000000 
92,505146, 35,602227, 2,751624, -109,604091, -74,334771, 128,634636, 63,215350, 34167,000000 
93,579157, 35,163466, 2,755981, -106,461007, -74,875362, 128,634636, 63,215350, 34181,000000 
94,685499, 34,716846, 2,759904, 41,607449, -19,302913, 128,634636, 63,215350, 34204,000000 
95,824054, 34,262131, 2,763398, 45,693123, -20,952668, 128,634636, 63,215350, 34221,000000 
96,994700, 33,799061, 2,766480, 47,749705, -21,508724, 128,634636, 63,215350, 34239,000000 
98,197311, 33,327357, 2,769157, 48,306296, -21,426747, 128,634636, 63,215350, 34268,000000 
99,431751, 32,846697, 2,771417, 51,486575, -22,492279, 128,634636, 63,215350, 34281,000000 
101,977937, 31,867372, 2,782012, 55,765201, -23,838110, 128,634636, 63,215350, 34311,000000 
104,609045, 30,918772, 2,813904, 59,228406, -24,694544, 128,634636, 63,215350, 34338,000000 
105,963798, 30,473503, 2,837151, 57,087032, -23,352615, 128,634636, 63,215350, 34375,000000 
109,943658, 29,529885, 2,993002, 64,511885, -24,563198, 128,634636, 63,215350, 34391,000000 
111,288955, 29,362675, 3,047477, 65,176846, -23,793102, 128,634636, 63,215350, 34409,000000 
112,592204, 29,273934, 3,105384, 70,348588, -24,470478, 128,634636, 63,215350, 34426,000000 
113,903963, 29,261331, -3,119855, 71,624404, -23,533784, 128,634636, 63,215350, 34441,000000 
115,246965, 29,325948, -3,062477, 73,840580, -22,670166, 128,634636, 63,215350, 34459,000000 
116,616696, 29,470443, -3,005794, 71,944793, -20,378011, 128,634636, 63,215350, 34485,000000 
118,008412, 29,697124, -2,949582, 74,882999, -18,834076, 128,634636, 63,215350, 34497,000000 
119,417153, 30,008399, -2,893598, 75,423604, -16,792838, 128,634636, 63,215350, 34510,000000 
120,837853, 30,406558, -2,838082, 78,540882, -15,044803, 128,634636, 63,215350, 34527,000000 
122,265470, 30,893036, -2,783355, 77,099287, -12,199976, 128,634636, 63,215350, 34553,000000 
123,694917, 31,468602, -2,729206, 78,426456, -9,622041, 128,634636, 63,215350, 34565,000000 
